case_id,operator_id,experience_level,timestamp,phase,phase_key,ui_element,screen,action,dwell_time_s,phase_duration_s
PROC_0021,OP_005,mid,2024-02-26 15:44:14.327133914,Phase E,E,LesionMap.ConfirmComplete,LesionMap,ConfirmComplete,2.23,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:16.026800118,Phase E,E,LesionMap.ConfirmComplete,LesionMap,ConfirmComplete,6.94,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:22.193328143,Phase E,E,LesionMap.ConfirmComplete,LesionMap,ConfirmComplete,0.58,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:24.430455353,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,8.62,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:29.989576388,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,3.41,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:32.013148972,Phase E,E,LesionMap.ConfirmComplete,LesionMap,ConfirmComplete,4.57,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:35.233964316,Phase E,E,OutcomeTracker.Summary,OutcomeTracker,Summary,0.88,285.3
PROC_0021,OP_005,mid,2024-02-26 15:44:48.030746827,Phase E,E,OutcomeTracker.Summary,OutcomeTracker,Summary,1.91,285.3
PROC_0021,OP_005,mid,2024-02-26 15:45:04.654191765,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,4.38,285.3
PROC_0021,OP_005,mid,2024-02-26 15:45:09.204403737,Phase E,E,OutcomeTracker.ExportData,OutcomeTracker,ExportData,1.29,285.3
PROC_0021,OP_005,mid,2024-02-26 15:45:20.399250819,Phase E,E,ValidationPanel.RunCheck,ValidationPanel,RunCheck,15.68,285.3
PROC_0021,OP_005,mid,2024-02-26 15:45:22.150532452,Phase E,E,LesionMap.FinalReview,LesionMap,FinalReview,8.14,285.3
PROC_0021,OP_005,mid,2024-02-26 15:45:32.904727918,Phase E,E,ValidationPanel.ReviewResult,ValidationPanel,ReviewResult,1.34,285.3
PROC_0021,OP_005,mid,2024-02-26 15:45:48.371332327,Phase E,E,ValidationPanel.ReviewResult,ValidationPanel,ReviewResult,9.88,285.3
PROC_0021,OP_005,mid,2024-02-26 15:46:02.105418593,Phase E,E,OutcomeTracker.ExportData,OutcomeTracker,ExportData,1.11,285.3
PROC_0021,OP_005,mid,2024-02-26 15:46:06.517116948,Phase E,E,ValidationPanel.ReviewResult,ValidationPanel,ReviewResult,4.14,285.3
PROC_0021,OP_005,mid,2024-02-26 15:46:13.447473150,Phase E,E,OutcomeTracker.Summary,OutcomeTracker,Summary,3.36,285.3
PROC_0021,OP_005,mid,2024-02-26 15:46:23.658158782,Phase E,E,ValidationPanel.ReviewResult,ValidationPanel,ReviewResult,8.44,285.3
PROC_0021,OP_005,mid,2024-02-26 15:47:17.050056905,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,0.3,334.0
PROC_0021,OP_005,mid,2024-02-26 15:47:45.240860658,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,0.76,334.0
PROC_0021,OP_005,mid,2024-02-26 15:47:47.149233418,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,2.25,334.0
PROC_0021,OP_005,mid,2024-02-26 15:47:50.288236099,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,5.77,334.0
PROC_0021,OP_005,mid,2024-02-26 15:47:50.599764650,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,4.5,334.0
PROC_0021,OP_005,mid,2024-02-26 15:48:21.862181569,Phase F,F,ReportGenerator.Preview,ReportGenerator,Preview,1.51,334.0
PROC_0021,OP_005,mid,2024-02-26 15:48:32.753296569,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,1.11,334.0
PROC_0021,OP_005,mid,2024-02-26 15:48:35.635237078,Phase F,F,PatientRecord.Close,PatientRecord,Close,5.03,334.0
PROC_0021,OP_005,mid,2024-02-26 15:48:36.702838565,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,3.91,334.0
PROC_0021,OP_005,mid,2024-02-26 15:49:10.018655069,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,2.07,334.0
PROC_0021,OP_005,mid,2024-02-26 15:49:25.759362987,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,0.3,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:10.700434079,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,1.85,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:17.556042014,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,1.12,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:19.325382560,Phase F,F,PatientRecord.Close,PatientRecord,Close,0.3,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:20.441411295,Phase F,F,PatientRecord.Close,PatientRecord,Close,3.94,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:38.773749785,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,2.05,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:50.041663290,Phase F,F,PatientRecord.Save,PatientRecord,Save,2.71,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:57.954271169,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,6.98,334.0
PROC_0021,OP_005,mid,2024-02-26 15:50:58.526480764,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,3.1,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:09.053466789,Phase F,F,SystemCheck.Shutdown,SystemCheck,Shutdown,10.42,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:11.124417440,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,10.6,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:15.279122307,Phase F,F,ReportGenerator.FillFields,ReportGenerator,FillFields,0.45,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:18.543189854,Phase F,F,PatientRecord.Close,PatientRecord,Close,0.34,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:28.727761528,Phase F,F,PatientRecord.Close,PatientRecord,Close,0.3,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:34.555489978,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,16.86,334.0
PROC_0021,OP_005,mid,2024-02-26 15:51:51.023647540,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,0.88,334.0
PROC_0021,OP_005,mid,2024-02-26 15:52:03.987189663,Phase F,F,ReportGenerator.Export,ReportGenerator,Export,1.21,334.0
PROC_0021,OP_005,mid,2024-02-26 15:52:04.815270369,Phase F,F,ReportGenerator.OpenTemplate,ReportGenerator,OpenTemplate,9.14,334.0
PROC_0022,OP_006,mid,2024-02-28 10:51:58.265244097,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,0.45,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:13.335232085,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,11.27,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:18.243124872,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,3.46,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:24.197087549,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,2.25,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:32.735745414,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,0.59,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:35.274048839,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,4.6,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:41.312335491,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,2.15,286.5
PROC_0022,OP_006,mid,2024-02-28 10:52:51.218166993,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,3.04,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:06.350309626,Phase A,A,CatheterConfig.Confirm,CatheterConfig,Confirm,2.27,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:08.887162499,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,3.06,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:09.959646281,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,9.84,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:10.877986264,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,0.74,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:17.262159110,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,1.62,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:17.543761660,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,3.51,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:29.412558447,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,0.43,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:32.596868613,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,0.3,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:57.330035504,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,5.54,286.5
PROC_0022,OP_006,mid,2024-02-28 10:53:59.461438924,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,15.22,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:11.295935783,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,1.15,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:13.799597145,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,4.04,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:16.599314309,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,0.86,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:32.291229334,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,3.31,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:40.980024991,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,3.75,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:43.733094239,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,3.38,286.5
PROC_0022,OP_006,mid,2024-02-28 10:54:46.927246470,Phase A,A,CatheterConfig.SelectType,CatheterConfig,SelectType,10.8,286.5
PROC_0022,OP_006,mid,2024-02-28 10:55:00.681396134,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,18.76,286.5
PROC_0022,OP_006,mid,2024-02-28 10:55:02.794069293,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,6.26,286.5
PROC_0022,OP_006,mid,2024-02-28 10:55:08.965305940,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,7.74,286.5
PROC_0022,OP_006,mid,2024-02-28 10:55:31.164372431,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,2.19,286.5
PROC_0022,OP_006,mid,2024-02-28 10:55:59.174150934,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,0.78,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:04.770766155,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,3.24,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:15.731888140,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,1.12,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:21.187692382,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,1.64,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:29.169631679,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,1.78,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:34.136461800,Phase A,A,CatheterConfig.SelectType,CatheterConfig,SelectType,3.65,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:34.961872844,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,13.57,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:40.487984843,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,2.29,286.5
PROC_0022,OP_006,mid,2024-02-28 10:56:53.214237837,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,6.38,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:11.112586790,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,15.61,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:18.500249804,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,1.95,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:24.823945794,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,2.95,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:27.977863112,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,3.03,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:33.386074911,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,3.77,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:33.494580702,Phase B,B,Navigation.BackStep,Navigation,BackStep,8.31,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:33.953694078,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,0.43,662.8
PROC_0022,OP_006,mid,2024-02-28 10:57:43.354871700,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,2.37,662.8
PROC_0022,OP_006,mid,2024-02-28 10:58:01.914825781,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,0.3,662.8
PROC_0022,OP_006,mid,2024-02-28 10:58:19.136648185,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,10.62,662.8
PROC_0022,OP_006,mid,2024-02-28 10:58:51.391038564,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.14,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:03.705749430,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,4.35,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:03.769232149,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,1.92,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:06.009687880,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,2.43,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:13.657849897,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,17.27,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:33.344927721,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,1.53,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:35.991352953,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.0,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:37.858216704,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,1.12,662.8
PROC_0022,OP_006,mid,2024-02-28 10:59:55.533097505,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,18.64,662.8
PROC_0022,OP_006,mid,2024-02-28 11:00:00.589352107,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,10.46,662.8
PROC_0022,OP_006,mid,2024-02-28 11:00:16.352677738,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,14.5,662.8
PROC_0022,OP_006,mid,2024-02-28 11:00:26.674011404,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.5,662.8
PROC_0022,OP_006,mid,2024-02-28 11:00:28.451103882,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,16.53,662.8
PROC_0022,OP_006,mid,2024-02-28 11:00:47.286263491,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,10.48,662.8
PROC_0022,OP_006,mid,2024-02-28 11:00:58.295802038,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,4.4,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:02.571296294,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,21.61,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:19.990212324,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,4.11,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:26.997880835,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,11.39,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:36.350659703,Phase B,B,Navigation.BackStep,Navigation,BackStep,3.23,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:42.678709708,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,0.3,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:45.700222398,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,0.3,662.8
PROC_0022,OP_006,mid,2024-02-28 11:01:51.128894303,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,1.82,662.8
PROC_0022,OP_006,mid,2024-02-28 11:02:06.730983523,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.38,662.8
PROC_0022,OP_006,mid,2024-02-28 11:02:20.001466148,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,2.92,662.8
PROC_0022,OP_006,mid,2024-02-28 11:02:34.226642724,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,5.39,662.8
PROC_0022,OP_006,mid,2024-02-28 11:02:38.448111509,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,4.43,662.8
PROC_0022,OP_006,mid,2024-02-28 11:02:40.127400667,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,2.64,662.8
PROC_0022,OP_006,mid,2024-02-28 11:02:44.670966743,Phase B,B,Navigation.BackStep,Navigation,BackStep,2.64,662.8
PROC_0022,OP_006,mid,2024-02-28 11:03:13.284226697,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,7.42,662.8
PROC_0022,OP_006,mid,2024-02-28 11:03:19.054254291,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,0.32,662.8
PROC_0022,OP_006,mid,2024-02-28 11:03:24.742589843,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,5.17,662.8
PROC_0022,OP_006,mid,2024-02-28 11:03:54.274211789,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,4.27,662.8
PROC_0022,OP_006,mid,2024-02-28 11:03:56.086837368,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,2.64,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:02.442026685,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.95,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:17.621215586,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,1.18,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:33.250618267,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,2.57,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:44.217465164,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,19.01,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:51.934359292,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,0.54,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:53.820783146,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,9.57,662.8
PROC_0022,OP_006,mid,2024-02-28 11:04:58.787083419,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,3.78,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:13.501437047,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,1.12,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:13.750741258,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,3.2,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:21.687977376,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,5.97,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:30.333326539,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,8.28,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:31.098685108,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,0.3,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:43.875739186,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,6.5,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:44.217678805,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,3.04,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:52.181727549,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,2.76,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:52.827703478,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,16.26,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:52.973353828,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,1.72,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:54.263828325,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,0.3,662.8
PROC_0022,OP_006,mid,2024-02-28 11:05:58.906138675,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,5.4,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:11.207929091,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,3.36,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:17.565204595,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,2.89,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:25.399453699,Phase B,B,AnatomyMap.ClearMark,AnatomyMap,ClearMark,9.48,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:32.326013320,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,1.53,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:36.913651454,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,11.15,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:42.210345618,Phase B,B,SegmentationTool.Draw,SegmentationTool,Draw,15.65,662.8
PROC_0022,OP_006,mid,2024-02-28 11:06:47.406580658,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,2.5,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:02.495816341,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,3.41,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:06.181607227,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,6.52,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:07.260010436,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,0.44,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:19.008865063,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,1.27,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:34.252413153,Phase B,B,Navigation.BackStep,Navigation,BackStep,3.57,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:36.726025957,Phase B,B,Navigation.BackStep,Navigation,BackStep,1.92,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:38.188379957,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.67,662.8
PROC_0022,OP_006,mid,2024-02-28 11:07:43.403625031,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,6.07,662.8
PROC_0022,OP_006,mid,2024-02-28 11:08:42.458395313,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,3.7,550.0
PROC_0022,OP_006,mid,2024-02-28 11:08:51.462650584,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,1.07,550.0
PROC_0022,OP_006,mid,2024-02-28 11:08:53.248678434,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,3.01,550.0
PROC_0022,OP_006,mid,2024-02-28 11:08:55.441298737,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,12.48,550.0
PROC_0022,OP_006,mid,2024-02-28 11:09:36.218877050,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,4.93,550.0
PROC_0022,OP_006,mid,2024-02-28 11:09:38.242811469,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,5.86,550.0
PROC_0022,OP_006,mid,2024-02-28 11:09:45.136090751,Phase C,C,LesionMap.ReviewLesion,LesionMap,ReviewLesion,0.3,550.0
PROC_0022,OP_006,mid,2024-02-28 11:09:49.122439190,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,4.72,550.0
PROC_0022,OP_006,mid,2024-02-28 11:09:59.458873751,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,2.41,550.0
PROC_0022,OP_006,mid,2024-02-28 11:09:59.964448121,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,0.3,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:04.305078995,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,1.58,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:06.852832860,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,2.33,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:21.606079474,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,7.82,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:27.246111517,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,1.51,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:28.042854619,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,7.6,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:28.307343002,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,0.64,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:28.806848686,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.74,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:29.784557161,Phase C,C,WaveformViewer.Pause,WaveformViewer,Pause,15.28,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:30.044550064,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,0.3,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:44.609052619,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,0.84,550.0
PROC_0022,OP_006,mid,2024-02-28 11:10:51.232806170,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,0.62,550.0
PROC_0022,OP_006,mid,2024-02-28 11:11:05.093223138,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,1.3,550.0
PROC_0022,OP_006,mid,2024-02-28 11:11:06.671440731,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,6.71,550.0
PROC_0022,OP_006,mid,2024-02-28 11:11:07.902525270,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,3.59,550.0
PROC_0022,OP_006,mid,2024-02-28 11:11:08.425587940,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,4.91,550.0
PROC_0022,OP_006,mid,2024-02-28 11:11:08.599876666,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,4.9,550.0
PROC_0022,OP_006,mid,2024-02-28 11:11:17.860461701,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.76,550.0
